transaction_id,account_id,customer_id,timestamp,amount,currency,transaction_type,origin_country,destination_country,channel,memo
TXN0003834,ACC0000125,CUST0000125,2026-01-17 22:09:01,163.96,USD,ach,SG,SG,phone,n/a
TXN0003914,ACC0000128,CUST0000128,01/30/2026 08:48,"$5,569.29",USD,card,SG,SG,branch,invoice pmt
TXN0010897,ACC0000366,CUST0000366,2026-02-10T13:26:04,378.63,USD,cash_withdrawal,NL,NL,mobile,
TXN0004168,ACC0000137,CUST0000137,2026-01-29T19:59:51,293.8,USD,cash_withdrawal,DE,DE,branch,n/a
TXN0003009,ACC0000104,CUST0000104,2026-02-14 05:57:58,219.39,USD,cash_deposit,JP,JP,mobile,transfer
TXN0003955,ACC0000128,CUST0000128,01/20/2026 03:45,6295.16,USD,transfer,SG,SG,phone,transfer
TXN0012149,ACC0000299,CUST0000299,2026-01-11T20:08:18,2000.0,USD,wire, IE,IE,online,  payroll  
TXN0009441,ACC0000321,CUST0000321,02/05/2026 05:05,5923.99,USD,cash_deposit,US,US,branch,misc
TXN0004786,ACC0000160,CUST0000160,2026-01-05 00:28:33,652.19,USD,cash_deposit, FR,FR,online,  payment  
TXN0009831,ACC0000333,CUST0000333,10-01-2026 04:17:11,496.92,USD,wire,JP,CA,online,invoice pmt
TXN0000281,ACC0000011,CUST0000011,02/11/2026 05:10,$390.28,USD,transfer,SG,SG,branch,misc
TXN0009615,ACC0000325,CUST0000325,02-02-2026 03:28:25,78.3,USD,card,UK,UK,atm,payment
TXN0000069,ACC0000002,CUST0000002,02/01/2026 03:18,719.32,USD,cash_withdrawal,UK,UK,online,payment
TXN0007909,ACC0000269,CUST0000269,01/11/2026 15:24,8051.46,USD,transfer,CA,CA,atm,n/a
TXN0009262,ACC0000313,CUST0000313,2026-01-31T04:22:14,306.69,USD,wire,UK,NL,branch,
TXN0003653,ACC0000119,CUST0000119,2026-01-06T15:53:30,8150.31,USD,transfer,IE,IE,atm,invoice pmt
TXN0004878,ACC0000162,CUST0000162,2026-01-13T01:13:21,758.62,USD,ach,JP,JP,mobile,transfer
TXN0011439,ACC0000384,,2026-01-26 09:50:18,185.33,USD,card,UK,UK,branch,
TXN0007088,ACC0000242,CUST0000242,05-02-2026 18:36:23,551.19,USD,card,UK,UK,phone,
TXN0005281,ACC0000180,CUST0000180,01/22/2026 09:57,1113.62,USD,card,AU,AU,branch,invoice pmt
TXN0003866,ACC0000126,CUST0000126,04-01-2026 13:57:27,1300.55,USD,cash_withdrawal,NL,NL,mobile,transfer
TXN0007439,ACC0000253,CUST0000253,01/14/2026 06:28,248.42,USD,card,NL,NL,mobile,invoice pmt
TXN0002952,ACC0000101,CUST0000101,01/19/2026 15:05,361.32,USD,transfer,JP,JP,atm,n/a
TXN0002406,ACC0000083,CUST0000083,2026-02-06T16:40:45,285.5,USD,cash_deposit,UK,UK,phone,transfer
TXN0010818,ACC0000364,CUST0000364,03-02-2026 12:51:18,121.08,USD,cash_withdrawal,US,US,mobile,n/a
TXN0003850,ACC0000126,CUST0000126,2026-02-06 23:03:15,5,USD,transfer,NL,NL,mobile,n/a
TXN0001696,ACC0000055,CUST0000055,12-01-2026 22:25:42,109.64,USD,card,NL,NL,mobile,misc
TXN0001600,ACC0000051,CUST0000051,02/13/2026 19:38,3809.81,USD,ach, IE,IE,mobile,  misc  
TXN0008153,ACC0000275,CUST0000275,13-02-2026 21:35:09,5,USD,card,IE,IE,branch,
TXN0010483,ACC0000354,CUST0000354,22-01-2026 19:49:05,$100.01,USD,cash_withdrawal,CA,CA,phone,invoice pmt
TXN0001694,ACC0000055,CUST0000055,29-01-2026 12:08:22,119.5,USD,ach,NL,NL,online,
TXN0011481,ACC0000385,CUST0000385,2026-02-14T08:34:00,267.22,USD,card,US,US,phone,transfer
TXN0002418,ACC0000083,CUST0000083,2026-01-30T22:31:55,117.18,USD,wire,UK,SG,mobile,transfer
TXN0010638,ACC0000360,CUST0000360,2026-01-19 08:47:06,1140.03,USD,cash_withdrawal,NL,NL,phone,n/a
TXN0004141,ACC0000135,CUST0000135,20-01-2026 08:29:30,370.74,USD,wire,NL,JP,online,misc
TXN0007327,ACC0000250,CUST0000250,2026-02-04 00:11:30,46.19,USD,transfer,FR,FR,online,payment
TXN0004295,ACC0000143,CUST0000143,2026-02-01 20:25:18,628.97,USD,cash_withdrawal, UK,UK,atm,  n/a  
TXN0003939,ACC0000128,CUST0000128,2026-02-15 17:08:37,8016.27,USD,cash_deposit,SG,SG,online,transfer
TXN0008949,ACC0000300,CUST0000300,2026-01-30 13:04:08,230.22,USD,ach,NL,NL,branch,transfer
TXN0006067,ACC0000205,CUST0000205,2026-02-07 06:40:05,43.76,USD,wire,SG,SG,atm,invoice pmt
TXN0010632,ACC0000360,CUST0000360,2026-01-17T02:38:37,1079.94,Usd,cash_withdrawal,NL,NL,mobile,transfer
TXN0001959,ACC0000066,CUST0000066,2026-02-14 00:10:37,68.8,USD ,cash_withdrawal,UK,UK,phone,payment
TXN0004108,ACC0000134,CUST0000134,2026-01-31T11:42:32,264.92,USD,transfer,JP,JP,atm,invoice pmt
TXN0005076,ACC0000171,CUST0000171,01/13/2026 20:16,503.06,USD,cash_deposit,IE,IE,online,
TXN0010937,ACC0000369,CUST0000369,15-02-2026 02:34:47,284.01,USD,cash_withdrawal,UK,UK,branch,n/a
TXN0007914,ACC0000269,CUST0000269,07-01-2026 11:40:06,3372.57,USD,card,CA,CA,phone,invoice pmt
TXN0004541,ACC0000152,CUST0000152,01/25/2026 11:52,298.34,USD,cash_deposit,US,US,mobile,
TXN0004046,ACC0000131,CUST0000131,2026-01-20 13:14:09,$201.16,USD,wire,US,DE,mobile,
TXN0005570,ACC0000189,CUST0000189,2026-01-15 21:53:47,390.74,USD,transfer,FR,FR,mobile,
TXN0002512,ACC0000087,CUST0000087,02/04/2026 21:13,453.72,USD,cash_withdrawal,UK,UK,phone,invoice pmt
TXN0000286,ACC0000011,CUST0000011,02/11/2026 03:15,236.27,USD,cash_withdrawal, SG,SG,mobile,  invoice pmt  
TXN0010252,ACC0000346,CUST0000346,2026-01-27T15:47:53,322.59,USD,wire,IE,CA,phone,
TXN0007905,ACC0000269,CUST0000269,2026-01-08 02:08:52,4815.87,USD,cash_deposit, CA,CA,atm,    
TXN0011408,ACC0000383,CUST0000383,2026-02-04 12:42:53,11972.32,USD,transfer,AU,AU,atm,transfer
TXN0005716,ACC0000194,CUST0000194,2026-01-12T15:07:09,235.4,USD,ach,IE,IE,phone,transfer
TXN0009411,ACC0000320,CUST0000320,2026-02-10 02:01:51,33.9,USD,ach,SG,SG,mobile,invoice pmt
TXN0001900,ACC0000063,CUST0000063,2026-01-24 00:10:19,635.86,USD,card,UK,UK,online,payment
TXN0002376,ACC0000082,CUST0000082,02/13/2026 17:04,265.6,USD,cash_deposit, FR,FR,phone,    
TXN0000893,ACC0000029,CUST0000029,02/14/2026 11:10,940.86,USD,cash_withdrawal, SG,SG,phone,  n/a  
TXN0001748,ACC0000057,CUST0000057,2026-01-18T09:31:06,47.33,USD,cash_withdrawal, NL,NL,online,  transfer  
TXN0006706,ACC0000227,CUST0000227,2026-02-06 06:56:45,778.21,Usd,cash_deposit,UK,UK,online,transfer
TXN0004581,ACC0000153,CUST0000153,2026-01-28 13:31:58,1011.64,USD,wire,DE,UK,mobile,payment
TXN0001626,ACC0000052,CUST0000052,05-02-2026 09:13:27,854.02,USD,card,DE,DE,branch,payment
TXN0006640,ACC0000224,CUST0000224,2026-01-05T14:31:23,443.38,USD ,card,DE,DE,online,n/a
TXN0005264,ACC0000179,CUST0000179,2026-02-11 23:01:22,336.65,USD,transfer,NL,NL,phone,
TXN0002209,ACC0000073,CUST0000073,01/28/2026 09:49,620.44,USD,card,FR,FR,branch,n/a
TXN0003383,ACC0000112,CUST0000112,2026-01-29T03:43:59,550.26,USD,cash_deposit,CA,CA,branch,payment
TXN0011824,ACC0000395,CUST0000395,01/18/2026 14:18,500.6,USD,ach,DE,DE,phone,misc
TXN0000488,ACC0000017,CUST0000017,2026-02-04T13:52:46,241.7,USD,wire, UK,FR,mobile,  invoice pmt  
TXN0000113,ACC0000004,CUST0000004,06-02-2026 22:22:20,563.84,USD,transfer,AU,AU,online,transfer
TXN0003230,ACC0000108,CUST0000108,2026-02-07T06:42:49,1878.6,usd,cash_withdrawal,NL,NL,atm,invoice pmt
TXN0007577,ACC0000258,CUST0000258,14-02-2026 19:44:28,194.34,USD,wire,CA,SG,branch,
TXN0000652,ACC0000021,CUST0000021,2026-01-26 15:09:30,763.34,USD,wire, CA,IE,atm,  invoice pmt  
TXN0005528,ACC0000187,CUST0000187,01/09/2026 06:50,424.86,USD,cash_deposit,CA,CA,phone,transfer
TXN0004853,ACC0000161,CUST0000161,2026-01-22T09:48:34,499.62,USD,card,NL,NL,online,misc
TXN0002493,ACC0000086,CUST0000086,19-01-2026 13:08:27,254.13,USD,transfer,SG,SG,branch,
TXN0008418,ACC0000286,CUST0000286,02/05/2026 09:57,87.68,USD,cash_deposit,IE,IE,mobile,transfer
TXN0005068,ACC0000171,CUST0000171,2026-01-20T17:51:21,431.37,USD,ach,IE,IE,online,misc
TXN0001958,ACC0000066,CUST0000066,07-02-2026 13:02:15,112.19,USD,ach,UK,UK,phone,misc
TXN0004545,ACC0000152,CUST0000152,2026-02-02 18:42:04,94.37,USD,wire,US,CA,mobile,misc
TXN0007508,ACC0000255,CUST0000255,2026-01-10T06:23:52,199.16,USD,card,UK,UK,online,transfer
TXN0000788,ACC0000025,CUST0000025,2026-01-05 14:39:48,646.49,USD,transfer,AU,AU,phone,invoice pmt
TXN0007288,ACC0000249,CUST0000249,2026-01-16T03:06:36,667.07,USD,cash_withdrawal,FR,FR,online,transfer
TXN0010331,ACC0000349,,20-01-2026 08:49:44,697.58,USD,wire,AU,SG,branch,misc
TXN0002158,ACC0000072,,2026-01-17T23:30:38,792.63,USD,wire,US,SG,phone,payment
TXN0003399,ACC0000113,CUST0000113,02-01-2026 07:32:27,$744.53,USD,transfer,DE,DE,mobile,payment
TXN0001495,ACC0000049,CUST0000049,2026-02-05T17:03:19,80.41,USD,card,NL,NL,atm,
TXN0009629,ACC0000326,CUST0000326,01/17/2026 10:12,234.94,USD,wire,FR,UK,online,
TXN0003565,ACC0000119,CUST0000119,04-02-2026 21:54:56,7703.13,USD,transfer,IE,IE,branch,invoice pmt
TXN0008834,ACC0000299,CUST0000299,2026-01-04T10:13:43,3785.38,USD,cash_deposit,IE,IE,atm,transfer
TXN0009516,ACC0000322,CUST0000322,01/19/2026 02:15,$758.96,USD,cash_withdrawal,CA,CA,phone,misc
TXN0000219,ACC0000008,CUST0000008,2026-01-16 13:00:43,692.44,USD,cash_withdrawal,DE,DE,mobile,
TXN0005173,ACC0000176,CUST0000176,2026-01-31T02:04:28,216.5,USD,ach,CA,CA,branch,invoice pmt
TXN0000989,ACC0000033,CUST0000033,15-01-2026 03:28:57,53.11,usd,wire,DE,AU,online,n/a
TXN0009767,ACC0000330,CUST0000330,2026-01-03T09:02:47,155.5,USD,card,AU,AU,phone,payment
TXN0004534,ACC0000152,CUST0000152,2026-02-04T16:14:37,219.14,USD,wire,US,IE,mobile,misc
TXN0000298,ACC0000011,,2026-02-01T13:16:16,$487.52,USD,cash_withdrawal,SG,SG,mobile,payment
TXN0004094,ACC0000132,CUST0000132,01/26/2026 05:55,601.09,USD,ach,JP,JP,phone,transfer
TXN0003685,ACC0000120,CUST0000120,01/11/2026 16:55,138.68,USD,ach,DE,DE,mobile,payment
TXN0004825,ACC0000161,CUST0000161,02/08/2026 11:52,423.46,USD,transfer,NL,NL,phone,misc
TXN0002148,ACC0000071,CUST0000071,01/02/2026 18:40,245.8,USD,cash_deposit,DE,DE,online,
TXN0000166,ACC0000005,CUST0000005,01/01/2026 20:04,1170.13,USD ,cash_deposit,CA,CA,mobile,n/a
TXN0000382,ACC0000014,CUST0000014,2026-01-25T03:25:06,1143.69,USD,wire,IE,NL,mobile,n/a
TXN0009759,ACC0000330,CUST0000330,2026-01-07T17:08:44,350.59,USD,cash_withdrawal,AU,AU,online,invoice pmt
TXN0004217,ACC0000138,CUST0000138,2026-02-02 18:33:56,163.54,USD,card,DE,DE,online,n/a
TXN0001862,ACC0000061,CUST0000061,22-01-2026 01:39:36,324.22,USD,transfer,SG,SG,phone,n/a
TXN0004050,ACC0000131,CUST0000131,21-01-2026 03:38:02,557.9,USD,wire,US,IE,mobile,n/a
TXN0000395,ACC0000015,CUST0000015,2026-02-05 08:26:08,4046.6,USD,cash_deposit,SG,SG,online,n/a
TXN0011109,ACC0000373,CUST0000373,09-01-2026 13:24:41,581.89,USD,wire,UK,AU,atm,invoice pmt
TXN0009111,ACC0000306,CUST0000306,01/25/2026 10:29,762.4,USD,cash_withdrawal,SG,SG,atm,invoice pmt
TXN0008640,ACC0000293,CUST0000293,09-02-2026 00:16:10,$288.52,usd,wire,DE,FR,atm,n/a
TXN0006926,ACC0000235,CUST0000235,02-01-2026 13:14:42,200.4,USD,transfer,CA,CA,phone,n/a
TXN0008510,ACC0000288,CUST0000288,2026-01-02T23:29:01,1033.94,USD,transfer,IE,IE,branch,
TXN0009060,ACC0000304,CUST0000304,2026-01-13 01:26:07,794.63,USD,wire,SG,AU,phone,transfer
TXN0008895,ACC0000299,CUST0000299,01/31/2026 19:53,5213.07,USD,transfer,IE,IE,atm,n/a
TXN0005638,ACC0000192,CUST0000192,01/06/2026 16:14,231.79,USD,wire,UK,IE,phone,payment
TXN0008885,ACC0000299,CUST0000299,2026-02-07 00:41:20,4876.81,USD,cash_deposit,IE,IE,online,payment
TXN0005855,ACC0000199,CUST0000199,2026-02-10T03:39:38,360.88,USD,cash_deposit,DE,DE,atm,transfer
TXN0002587,ACC0000089,CUST0000089,01/06/2026 13:17,92.56,usd,ach,US,US,phone,payment
TXN0002208,ACC0000073,CUST0000073,09-02-2026 20:52:08,570.96,USD,cash_withdrawal,FR,FR,branch,invoice pmt
TXN0008062,ACC0000273,CUST0000273,01/30/2026 21:09,147.14,USD,cash_withdrawal,IE,IE,atm,
TXN0011965,ACC0000378,CUST0000378,01/03/2026 06:08,9701.17,USD,cash_deposit,NL,NL,atm,
TXN0010702,ACC0000361,CUST0000361,02/08/2026 09:18,358.0,USD,ach,NL,NL,branch,payment
TXN0006333,ACC0000213,,2026-01-24 18:36:45,1090.58,USD,card,JP,JP,atm,misc
TXN0010176,ACC0000344,CUST0000344,2026-02-07T22:48:12,97.54,USD,card,CA,CA,phone,n/a
TXN0006914,ACC0000234,CUST0000234,2026-01-01 21:44:08,79.66,USD ,transfer,US,US,mobile,invoice pmt
TXN0010856,ACC0000366,CUST0000366,2026-01-14 09:23:41,396.35,USD,transfer,NL,NL,atm,
TXN0008254,ACC0000279,CUST0000279,01/08/2026 07:19,80.19,USD,wire,FR,FR,online,transfer
TXN0001406,ACC0000046,CUST0000046,01/17/2026 14:47,$572.51,USD,transfer,NL,NL,phone,
TXN0006864,ACC0000233,CUST0000233,2026-02-06 09:43:14,$614.88,USD,card,US,US,phone,payment
TXN0006419,ACC0000215,CUST0000215,2026-01-23 07:27:07,840.45,USD,card,DE,DE,mobile,transfer
TXN0008858,ACC0000299,CUST0000299,2026-01-22T06:15:10,4343.59,USD,ach,IE,IE,mobile,misc
TXN0002886,ACC0000098,CUST0000098,17-01-2026 07:47:52,390.59,USD,ach,NL,NL,phone,transfer
TXN0004446,ACC0000148,CUST0000148,01/26/2026 18:20,1021.17,USD,transfer,IE,IE,online,transfer
TXN0004111,ACC0000134,CUST0000134,17-01-2026 03:25:35,581.57,USD,wire,JP,IE,atm,misc
TXN0003348,ACC0000111,CUST0000111,14-02-2026 04:49:11,234.28,USD,cash_deposit,JP,JP,atm,
TXN0006128,ACC0000208,CUST0000208,05-02-2026 13:14:47,148.79,USD,cash_withdrawal,UK,UK,phone,
TXN0008454,ACC0000287,CUST0000287,01/13/2026 22:53,128.86,USD,transfer,AU,AU,phone,transfer
TXN0001167,ACC0000039,CUST0000039,14-02-2026 01:05:15,115.45,USD,wire,CA,FR,phone,
TXN0003074,ACC0000105,CUST0000105,2026-01-21T02:47:15,546.23,USD,wire,NL,AU,online,n/a
TXN0006957,ACC0000235,CUST0000235,15-02-2026 14:42:45,450.11,USD,ach,CA,CA,atm,transfer
TXN0002307,ACC0000078,CUST0000078,22-01-2026 17:20:00,$729.70,USD,card,IE,IE,atm,invoice pmt
TXN0006984,ACC0000236,CUST0000236,2026-01-26T14:49:12,5,USD,wire,AU,AU,atm,
TXN0010995,ACC0000370,CUST0000370,01/29/2026 09:07,763.63,USD,transfer,UK,UK,atm,
TXN0009345,ACC0000318,CUST0000318,01/09/2026 15:01,385.29,USD,transfer,IE,IE,phone,misc
TXN0001000,ACC0000033,CUST0000033,01/18/2026 13:43,50.87,USD,card,DE,DE,mobile,misc
TXN0006322,ACC0000213,CUST0000213,2026-01-09 20:53:35,916.4,USD,card,JP,JP,branch,misc
TXN0005817,ACC0000197,CUST0000197,2026-01-10T17:51:01,531.76,USD,cash_deposit,FR,FR,online,payment
TXN0008966,ACC0000300,CUST0000300,22-01-2026 20:24:18,127.97,USD,wire,NL,UK,atm,misc
TXN0004979,ACC0000166,CUST0000166,01/16/2026 18:57,244.41,USD,wire,AU,DE,branch,n/a
TXN0010245,ACC0000346,CUST0000346,31-01-2026 22:27:11,352.35,USD,ach,IE,IE,atm,misc
TXN0001179,ACC0000039,CUST0000039,2026-01-06 03:11:24,180.91,USD,wire,CA,NL,atm,n/a
TXN0006615,ACC0000223,CUST0000223,18-01-2026 00:45:42,165.52,USD,transfer,JP,JP,phone,misc
TXN0002130,ACC0000071,CUST0000071,01/23/2026 20:22,260.52,USD,transfer,DE,DE,mobile,invoice pmt
TXN0001857,ACC0000061,CUST0000061,14-02-2026 16:55:54,286.87,USD,cash_withdrawal,SG,SG,online,misc
TXN0004258,ACC0000142,CUST0000142,18-01-2026 15:24:04,418.76,USD,cash_withdrawal,US,US,atm,invoice pmt
TXN0010300,ACC0000348,CUST0000348,11-02-2026 16:57:03,1016.05,USD,cash_deposit,SG,SG,online,misc
TXN0002791,ACC0000095,CUST0000095,02/02/2026 06:12,675.44,USD,cash_deposit,SG,SG,mobile,payment
TXN0009666,ACC0000326,CUST0000326,2026-01-27T05:01:32,273.29,USD,cash_deposit,FR,FR,phone,transfer
TXN0001378,ACC0000045,,29-01-2026 06:25:10,598.13,USD,card,FR,FR,branch,payment
TXN0002737,ACC0000094,CUST0000094,2026-01-02T20:07:43,750.43,USD,wire,SG,SG,branch,misc
TXN0000662,ACC0000021,CUST0000021,08-02-2026 10:12:12,635.09,USD,card,CA,CA,phone,transfer
TXN0009989,ACC0000337,CUST0000337,08-02-2026 08:03:15,387.88,USD,ach,JP,JP,online,
TXN0006974,ACC0000236,CUST0000236,2026-02-09 22:28:07,189.92,USD,wire,AU,AU,online,n/a
TXN0005558,ACC0000189,CUST0000189,01/27/2026 06:02,959.59,USD,transfer,FR,FR,mobile,invoice pmt
TXN0007136,ACC0000244,CUST0000244,2026-02-11 02:58:54,580.71,USD,ach,UK,UK,phone,n/a
TXN0007505,ACC0000255,CUST0000255,11-01-2026 16:35:32,252.35,USD,card,UK,UK,phone,n/a
TXN0010593,ACC0000357,CUST0000357,01/28/2026 04:59,802.94,USD,wire,NL,SG,mobile,invoice pmt
TXN0001665,ACC0000054,CUST0000054,2026-01-14T19:06:13,48.24,USD,transfer,CA,CA,branch,invoice pmt
TXN0007433,ACC0000253,CUST0000253,01/08/2026 19:59,180.0,USD,card, NL,NL,atm,    
TXN0011677,ACC0000391,CUST0000391,01/24/2026 20:12,170.2,USD,card,SG,SG,branch,
TXN0009462,ACC0000321,CUST0000321,2026-01-16 14:36:42,5309.16,USD,card,US,US,atm,n/a
TXN0006580,ACC0000222,CUST0000222,2026-02-02 02:56:42,460.67,USD,wire,AU,IE,phone,
TXN0001146,ACC0000038,CUST0000038,23-01-2026 00:44:36,563.77,USD,card,JP,JP,phone,invoice pmt
TXN0004861,ACC0000162,CUST0000162,01/13/2026 00:15,440.54,USD,cash_withdrawal,JP,JP,online,
TXN0004622,ACC0000154,CUST0000154,2026-02-06T06:02:36,449.85,USD,cash_deposit,CA,CA,atm,misc
TXN0001390,ACC0000046,CUST0000046,01/10/2026 07:19,694.33,USD,ach,NL,NL,mobile,misc
TXN0000107,ACC0000004,CUST0000004,24-01-2026 22:14:02,593.5,USD,card,AU,AU,atm,n/a
TXN0006319,ACC0000213,CUST0000213,13-02-2026 01:22:22,337.0,USD,ach,JP,JP,atm,invoice pmt
TXN0009776,ACC0000330,CUST0000330,2026-01-09 08:53:09,$492.84,USD,cash_deposit,AU,AU,mobile,misc
TXN0002566,ACC0000089,CUST0000089,2026-01-27T07:02:07,76.57,USD,wire,US,UK,mobile,misc
TXN0010138,ACC0000341,CUST0000341,02/07/2026 11:04,696.71,USD,ach,JP,JP,branch,payment
TXN0006876,ACC0000233,CUST0000233,2026-02-07T17:08:45,606.5,USD,transfer,US,US,phone,transfer
TXN0010614,ACC0000359,CUST0000359,05-01-2026 12:39:45,$338.95,USD,cash_deposit,UK,UK,online,payment
TXN0010022,ACC0000338,CUST0000338,10-01-2026 22:50:24,57.55,USD,ach,JP,JP,branch,invoice pmt
TXN0004832,ACC0000161,CUST0000161,02/04/2026 07:20,647.03,USD,wire,NL,JP,branch,n/a
TXN0002849,ACC0000097,CUST0000097,2026-01-22T14:47:50,788.95,USD,card,FR,FR,mobile,n/a
TXN0007139,ACC0000244,CUST0000244,01/31/2026 11:59,549.88,USD,cash_deposit,UK,UK,phone,transfer
TXN0010969,ACC0000369,CUST0000369,01/27/2026 07:58,152.09,USD,ach,UK,UK,atm,misc
TXN0001829,ACC0000061,CUST0000061,02/01/2026 11:45,201.55,USD,cash_deposit,SG,SG,phone,transfer
TXN0010754,ACC0000363,CUST0000363,31-01-2026 07:25:43,729.83,USD,wire,IE,UK,mobile,payment
TXN0010268,ACC0000348,CUST0000348,01-02-2026 18:44:33,973.16,USD,wire,SG,NL,mobile,misc
TXN0004951,ACC0000165,CUST0000165,2026-01-31 22:30:34,608.07,USD,cash_deposit,JP,JP,phone,payment
TXN0009202,ACC0000309,CUST0000309,2026-02-02T16:46:40,282.12,USD,cash_deposit,AU,AU,atm,invoice pmt
TXN0003546,ACC0000118,CUST0000118,2026-02-13T16:29:38,"$1,138.42",USD,wire,UK,FR,atm,invoice pmt
TXN0006446,ACC0000218,CUST0000218,2026-02-02T15:42:07,401.3,USD,cash_deposit,UK,UK,online,invoice pmt
TXN0002736,ACC0000094,CUST0000094,2026-01-20T22:50:16,618.76,USD,cash_withdrawal,SG,SG,mobile,transfer
TXN0011981,ACC0000053,CUST0000053,2026-01-31T23:17:16,8837.91,USD,cash_deposit,UK,UK,branch,
TXN0002896,ACC0000099,CUST0000099,21-01-2026 22:14:35,292.09,USD,card,FR,FR,phone,n/a
TXN0011591,ACC0000388,CUST0000388,09-02-2026 05:35:17,497.8,USD,cash_withdrawal,AU,AU,atm,misc
TXN0007956,ACC0000269,CUST0000269,16-01-2026 09:50:04,6845.37,USD,cash_withdrawal,CA,CA,phone,n/a
TXN0009711,ACC0000327,CUST0000327,2026-01-19 16:10:21,561.44,USD,transfer,FR,FR,mobile,misc
TXN0008482,ACC0000287,CUST0000287,01/30/2026 02:09,111.57,USD,cash_deposit,AU,AU,online,invoice pmt
TXN0010715,ACC0000362,CUST0000362,2026-01-20 20:19:43,478.77,USD,transfer,UK,UK,branch,
TXN0002660,ACC0000092,CUST0000092,13-02-2026 17:14:38,710.44,USD,ach,CA,CA,online,invoice pmt
TXN0008258,ACC0000279,CUST0000279,01/31/2026 02:38,68.18,USD,cash_withdrawal,FR,FR,atm,invoice pmt
TXN0000424,ACC0000015,CUST0000015,2026-01-20 19:20:04,2255.16,USD,transfer,SG,SG,atm,invoice pmt
TXN0001398,ACC0000046,CUST0000046,12-02-2026 20:51:21,907.91,USD,card,NL,NL,online,n/a
TXN0007806,ACC0000266,CUST0000266,01/12/2026 01:49,231.15,USD,transfer,CA,CA,mobile,
TXN0000018,ACC0000001,CUST0000001,2026-01-19 03:11:20,102.78,USD,cash_withdrawal,SG,SG,branch,transfer
TXN0006867,ACC0000233,CUST0000233,01/03/2026 06:30,559.2,USD,wire,US,JP,atm,n/a
TXN0002937,ACC0000100,CUST0000100,01/18/2026 22:37,325.39,USD,cash_withdrawal,UK,UK,atm,transfer
TXN0011777,ACC0000394,CUST0000394,01/14/2026 19:46,311.14,USD,card,US,US,online,n/a
TXN0002466,ACC0000085,CUST0000085,2026-02-09 15:51:17,180.42,USD,cash_deposit,FR,FR,phone,
TXN0003370,ACC0000112,CUST0000112,2026-01-13T08:10:33,285.94,USD,cash_deposit,CA,CA,atm,n/a
TXN0009468,ACC0000321,CUST0000321,2026-01-26T00:51:34,4553.37,USD,wire,US,FR,mobile,n/a
TXN0006416,ACC0000215,CUST0000215,2026-02-02 16:54:37,$672.68,USD,card,DE,DE,online,invoice pmt
TXN0006209,ACC0000210,CUST0000210,01/15/2026 04:04,$41.45,USD,card,CA,CA,online,
TXN0005732,ACC0000194,CUST0000194,14-02-2026 16:17:55,183.94,USD,cash_deposit, IE,IE,phone,  misc  
TXN0000513,ACC0000018,CUST0000018,2026-01-23T06:28:19,"$3,503.33",USD,card,CA,CA,atm,n/a
TXN0011417,ACC0000383,CUST0000383,01/27/2026 06:45,6240.74,USD,ach,AU,AU,phone,n/a
TXN0009692,ACC0000327,CUST0000327,16-01-2026 21:00:59,405.47,Usd,wire,FR,SG,online,invoice pmt
TXN0008909,ACC0000299,CUST0000299,2026-01-10 08:41:43,2329.13,USD,wire,IE,US,online,misc
TXN0008136,ACC0000275,CUST0000275,2026-01-21T13:05:39,543.97,USD,cash_withdrawal,IE,IE,online,payment
TXN0006458,ACC0000218,CUST0000218,25-01-2026 19:28:42,285.86,USD,ach,UK,UK,mobile,
TXN0005790,ACC0000196,CUST0000196,01/13/2026 05:44,139.05,USD,cash_deposit,NL,NL,phone,
TXN0006708,ACC0000227,CUST0000227,2026-02-07T04:57:40,801.96,USD,cash_withdrawal,UK,UK,mobile,
TXN0010374,ACC0000350,CUST0000350,02/07/2026 00:51,911.53,USD,cash_deposit,UK,UK,online,n/a
TXN0005942,ACC0000201,CUST0000201,24-01-2026 18:35:18,592.15,USD,transfer,US,US,online,n/a
TXN0003905,ACC0000128,CUST0000128,2026-02-08T21:40:01,5446.35,USD,cash_withdrawal,SG,SG,mobile,invoice pmt
TXN0010440,ACC0000353,CUST0000353,01/06/2026 23:15,279.73,USD,cash_deposit,IE,IE,atm,payment
TXN0003126,ACC0000107,CUST0000107,2026-01-09T12:59:55,795.61,USD,cash_deposit,JP,JP,mobile,misc
TXN0009244,ACC0000313,CUST0000313,04-02-2026 16:50:03,520.71,USD,cash_deposit,UK,UK,online,n/a
TXN0006016,ACC0000204,CUST0000204,2026-01-27T06:13:15,510.06,Usd,wire,UK,JP,phone,
TXN0011356,ACC0000383,CUST0000383,2026-01-19T13:38:29,8261.38,USD,transfer,AU,AU,branch,payment
TXN0004872,ACC0000162,,07-01-2026 07:11:11,6274.3,USD,cash_deposit,JP,JP,online,n/a
TXN0000855,ACC0000028,CUST0000028,01/13/2026 16:39,966.07,USD,card,SG,SG,phone,invoice pmt
TXN0000986,ACC0000033,CUST0000033,2026-01-03T01:14:27,44.52,USD,card,DE,DE,mobile,n/a
TXN0009720,ACC0000328,CUST0000328,24-01-2026 10:05:45,581.04,USD,ach,US,US,mobile,n/a
TXN0006108,ACC0000207,CUST0000207,2026-01-29T04:50:58,943.76,USD,cash_withdrawal,NL,NL,phone,invoice pmt
TXN0011062,ACC0000372,CUST0000372,2026-02-08 11:22:07,69.74,USD,card,CA,CA,mobile,
