TRANSACTION_TYPE,AMOUNT,IS_FRAUD,FRAUD_RATE_PCT,TOTAL_TRANSACTIONS,FRAUD_CASES,ORIGINAL_DETECTION_RATE,OUR_DETECTION_RATE,ORIGINAL_CAUGHT,OUR_CAUGHT
CASH_OUT,202273.42,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,140551.1,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,25791.67,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,286765.8,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,363164.88,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,256279.26,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,345261.13,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,916886.3,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,109836.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,2498370.12,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,254043.09,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,466581.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,196707.26,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,395225.08,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,307244.63,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,185470.3,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,902483.91,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,329045.89,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,308486.57,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,79571.35,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1792824.04,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,37972.65,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,949979.11,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,525117.46,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,355146.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,194607.24,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,431180.26,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1741268.34,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,230423.3,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,141096.85,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,51100.55,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,328427.77,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1654055.02,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,222213.27,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,124671.05,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,593711.22,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,177604.71,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,303432.45,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,102209.78,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,31817.6,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,87459.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,35036.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,128645.11,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,184784.36,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,127869.27,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,370382.39,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,101377.23,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,16539.6,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,3486005.08,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,309254.05,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,80748.48,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1322277.84,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,259746.98,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,279877.48,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,178059.34,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,96205.52,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,79709.91,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,173703.81,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,10000000.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,48901.4,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,330510.57,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,690510.31,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,177608.92,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,14990858.1,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,124958.32,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,91754.26,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,6183238.55,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,49230.66,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,418479.52,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,73783.74,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,37015.37,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,223480.77,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,88576.5,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,80028.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,137498.47,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,270213.94,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,23635.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,87160.71,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,95252.89,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,161623.53,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1171751.17,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,124057.58,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,31364.15,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,115535.52,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,173020.24,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,68563.24,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,257811.92,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,304909.02,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,34649.33,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,322329.78,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,6703831.4,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,55768.28,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,5218.85,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,68141.5,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,33626.99,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,166382.83,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,639468.22,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,12227.7,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,34445.54,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,236944.03,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,306902.18,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,66784.68,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,117693.34,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,293064.8,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,216803.7,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,181543.21,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,953529.64,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,463283.77,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,57194.65,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,203280.85,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,66285.24,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,59255.12,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,78766.83,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,7061.85,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,93757.39,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,526814.01,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,110012.74,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,30046.7,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,220349.58,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,25089.65,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1684039.12,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,701661.17,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,130987.75,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,15602.62,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,237054.22,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,240654.22,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,236101.63,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,223987.77,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,621569.61,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,231372.06,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2120611.12,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,104656.14,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,12413.87,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,78675.67,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,285879.7,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,465155.98,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,266332.41,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,8020192.15,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,265680.73,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,132015.69,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,348751.45,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,26467.02,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,68738.09,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,676913.69,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,244081.9,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,234787.38,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,776392.32,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,10000000.0,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,148119.16,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,83469.51,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,37657.04,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,54845.39,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,153214.38,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,940031.08,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,233207.91,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,330218.85,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,696763.08,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,238219.11,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,29721.07,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,351151.73,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,335310.37,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,116175.45,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,221628.32,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,195888.18,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,2567602.1,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,315751.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,29511.72,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,462441.03,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,16734.61,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,945152.97,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,125557.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,34492.73,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,205373.36,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,311234.46,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,106735.47,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,25847.39,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,236052.85,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,724907.66,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,102004.7,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,2800598.62,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,239028.3,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,266766.78,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,6816.88,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,143954.23,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,210346.79,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,62574.73,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,103270.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,279238.99,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,439679.1,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,377650.06,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,353267.47,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1282469.27,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,98942.09,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1669143.57,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,881603.06,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,48446.57,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,84658.29,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,2925111.67,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,747418.85,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,164913.49,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,601222.02,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,123445.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,826646.33,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,430196.83,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,425112.46,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,720955.34,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,11639.7,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,208387.22,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,198308.47,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,104249.65,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,43440.97,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,277982.26,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,166686.23,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1321984.45,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,49520.68,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,6403.57,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1097844.45,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,179995.9,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,423478.6,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,120102.51,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,507075.18,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,627088.33,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,315061.28,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,134861.82,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,102275.08,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,194026.34,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,128491.89,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,691956.2,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,151715.39,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,2757431.53,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2674794.22,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,345908.4,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,296925.18,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,827921.27,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,134669.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,6695070.79,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,206603.67,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,98909.89,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,35629.82,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,92545.17,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,2994.6,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,58695.56,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,537539.97,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,281738.13,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,126403.49,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,371600.54,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,272056.66,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,125547.83,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,329120.75,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,258342.67,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,90395.56,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,81665.66,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1516823.73,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,88439.83,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,619824.64,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,195568.17,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1010857.38,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,45858.49,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,176326.28,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,136562.78,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,8931607.89,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,295287.84,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,378204.02,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,10000000.0,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,249736.56,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,0.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,301740.23,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,160730.03,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,129005.9,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1442075.9,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,18556.7,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,265820.49,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,143332.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,191651.02,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,38418.01,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,93884.26,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,7476725.66,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1856077.32,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,310921.23,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,192882.15,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,303670.3,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,40528.19,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,673722.73,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,296503.79,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,334276.08,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,141193.06,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,47951.16,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,149243.07,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,418916.38,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,96971.85,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,269722.42,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,403.56,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,505580.22,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,723541.2,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,537025.01,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,10000000.0,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,500905.62,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,86002.09,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1286213.92,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,38551.69,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,161705.67,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,9467.62,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,58862.26,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,306082.96,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,602807.17,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,79443.26,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,350152.01,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,2170226.57,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,112363.33,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,349363.15,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1424002.7,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,89184.26,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,201084.97,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,414095.91,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,110532.83,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,321665.2,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,64991.5,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,363667.56,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,50006.45,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,332390.07,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,125159.2,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,71565.19,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,50416.65,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,93308.14,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,35555.14,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,69886731.3,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,27186.72,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,6168077.6,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,97252.37,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,95090.98,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1525742.02,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,152913.58,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1515291.19,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,88099.88,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,273381.45,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,400309.33,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1082200.06,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,186551.83,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,137605.04,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,9414.36,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,109203.67,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,778199.03,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,5517.01,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,243564.72,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,150331.31,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,140278.24,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2178303.49,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,62950.67,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,539658.73,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,108560.06,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,26279.94,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,35033.87,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,561948.38,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1373879.05,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,243348.28,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,350789.59,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,165488.53,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,332504.65,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,113807.08,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,637465.2,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,335031.78,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,225708.78,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,191861.34,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,288655.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1418168.85,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,165814.97,0,21.83,18854,4116,0.19,99.79,16,8146
